KeyID,ClusterGroup,Date,WeekDay,Month
489_cloc,4,2016-01-16,Saturday,1
489_cloc,4,2016-01-03,Sunday,1
489_cloc,4,2016-09-03,Saturday,9
489_cloc,4,2016-01-23,Saturday,1
489_cloc,4,2016-11-12,Saturday,11
489_cloc,4,2016-01-09,Saturday,1
489_cloc,5,2016-05-25,Wednesday,5
489_cloc,6,2016-05-11,Wednesday,5
489_cloc,6,2016-05-12,Thursday,5
489_cloc,6,2016-05-18,Wednesday,5
489_cloc,6,2016-05-26,Thursday,5
489_cloc,6,2016-06-06,Monday,6
489_cloc,6,2016-06-07,Tuesday,6
489_cloc,6,2016-06-13,Monday,6
489_cloc,6,2016-05-31,Tuesday,5
489_cloc,6,2016-05-10,Tuesday,5
489_cloc,6,2016-01-26,Tuesday,1
489_cloc,6,2016-05-05,Thursday,5
489_cloc,6,2016-02-10,Wednesday,2
489_cloc,6,2016-02-11,Thursday,2
489_cloc,6,2016-01-21,Thursday,1
489_cloc,6,2016-02-03,Wednesday,2
489_cloc,6,2016-02-04,Thursday,2
489_cloc,6,2016-01-25,Monday,1
489_cloc,6,2016-02-12,Friday,2
489_cloc,7,2016-07-03,Sunday,7
489_cloc,7,2016-10-09,Sunday,10
489_cloc,7,2016-09-17,Saturday,9
489_cloc,7,2016-06-02,Thursday,6
489_cloc,7,2016-09-24,Saturday,9
489_cloc,7,2016-07-30,Saturday,7
489_cloc,7,2016-10-23,Sunday,10
489_cloc,7,2016-12-26,Monday,12
489_cloc,7,2016-06-12,Sunday,6
489_cloc,7,2016-11-01,Tuesday,11
489_cloc,7,2016-06-26,Sunday,6
489_cloc,7,2016-06-24,Friday,6
489_cloc,7,2016-06-18,Saturday,6
489_cloc,7,2016-07-16,Saturday,7
489_cloc,7,2016-06-05,Sunday,6
489_cloc,7,2016-01-06,Wednesday,1
489_cloc,7,2016-07-31,Sunday,7
489_cloc,7,2016-05-08,Sunday,5
489_cloc,7,2016-10-15,Saturday,10
489_cloc,7,2016-06-19,Sunday,6
489_cloc,7,2016-09-04,Sunday,9
489_cloc,7,2016-02-14,Sunday,2
489_cloc,7,2016-09-25,Sunday,9
489_cloc,7,2016-09-11,Sunday,9
489_cloc,7,2016-09-10,Saturday,9
489_cloc,7,2016-10-16,Sunday,10
489_cloc,7,2016-10-08,Saturday,10
489_cloc,7,2016-07-17,Sunday,7
489_cloc,7,2016-12-25,Sunday,12
489_cloc,7,2016-11-05,Saturday,11
489_cloc,7,2016-05-15,Sunday,5
489_cloc,8,2016-06-08,Wednesday,6
489_cloc,8,2016-05-17,Tuesday,5
489_cloc,8,2016-02-02,Tuesday,2
489_cloc,8,2016-05-24,Tuesday,5
489_cloc,8,2016-12-01,Thursday,12
489_cloc,8,2016-06-09,Thursday,6
489_cloc,9,2016-06-23,Thursday,6
489_cloc,9,2016-06-01,Wednesday,6
489_cloc,9,2016-05-09,Monday,5
